id,name,price,rating_average,category,solds,cluster
1290,"Đầu chuyển đổi gas R410A, đầu đực phi 6 (R22) chuyển sang đầu cái phi 8 (R410)",30000,1,Điện Tử - Điện Lạnh,1,10
1291,Tủ lạnh Panasonic 4 cánh ngăn đá dưới 540L NR-YW590YHHV - Hàng chính hãng,54490000,1,Tủ lạnh nhiều cửa,1,6
1292,DÂY ANTEN DÙNG CHO ĐẦU THU KỸ THUẬT SỐ HOẶC TIVI KỸ THUẬT SỐ CÓ 2 ĐẦU RẮC SẴN NHƯ HÌNH,39000,1,Anten Tivi,1,51
1293,"ANTEN BÀN AVG HÀNG CHÍNH HÃNG ,DÙNG CHO ĐẦU THU KỸ THUẬT SỐ DVB T2 ",139000,1,Anten Tivi,1,51
1294,BỘ ĐẦU THU TRUYỀN HÌNH KỸ THUẬT SỐ K+ 7 MÓN HÀNG CHÍNH HÃNG,300000,1,Điện Tử - Điện Lạnh,1,10
1295,"ANTEN BÀN AVG ,NGUỒN 5V HÀNG CHÍNH HÃNG ,DÙNG CHO ĐẦU THU KỸ THUẬT SỐ DVB T2,TIVI TÍCH HỢP DVB T2",149000,1,Anten Tivi,1,51
1296,Tủ Lạnh Inverter Hitachi R-FW650PGV8-GBK (509L) - Hàng Chính Hãng,18280000,1,Điện Tử - Điện Lạnh,1,124
1297,Giá Treo Tivi Góc Xoay Nhập Khẩu North Bayou P4 (32-55inch) ,184000,1,Điện Tử - Điện Lạnh,1,10
1298,Remote điều khiển cho quạt trần Vinawind điện cơ Thống Nhất QT1400X,90000,1,"Phụ kiện, linh kiện điện lạnh khác",1,77
1299,Tủ lạnh 6 cửa Hitachi Inverter 735 lít R-ZX740KV(X) - Hàng chính hãng (chỉ giao HCM),100330000,1,Tủ lạnh nhiều cửa,1,73
1300,Điều khiển quạt trần Panasonic Model F-56MZGTBGAVH- Hàng chính hãng,250000,1,"Phụ kiện, linh kiện điện lạnh khác",1,77
1301,"Hộp lạnh di động Chính hãng Kemin K1 Pin 10400mah- Bảo quản Insulin, vacxin, thuốc, filer,botox- Tặng kèm túi đeo",2950000,1,Tủ lạnh mini,1,36
1302,BỘ 2 TẤM LƯỚI LỌC MÁY LẠNH PANASONIC 2HP – 2.5HP – HÀNG CHÍNH HÃNG,255000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1303,Tủ Lạnh 2 Cánh Panasonic 268L NR-TV301BPKV - Diệt vi khuẩn 99.99% - Hàng Chính Hãng - Giao Toàn Quốc,10390000,1,Tủ lạnh nhiều cửa,1,98
1304,Lò xo xoáy máy giặt - Lò xo côn máy giặt,26000,1,"Phụ kiện, linh kiện máy giặt",1,127
1305,Điều Khiển Dùng Cho Điều Hòa Mitsubishi,42100,1,Điện Tử - Điện Lạnh,1,10
1306,Giá tivi treo tường 40-65 inch,88000,1,Điện Tử - Điện Lạnh,1,10
1307,"Remote Điều Khiển Dùng Cho Smart TV LG, Internet TV, TV Thông Minh LG AKB73756504 (Kèm Pin AAA Maxell)",33900,1,Điện Tử - Điện Lạnh,1,10
1308,Remote dùng cho điều hòa Panasonic 1 chiều,63000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1309,"Remote Điều Khiển Dành Cho Smart TV, Internet Tivi, Ti Vi Thông Minh ASANZO (Kèm pin AAA Maxell)",63500,1,Điều khiển từ xa Tivi,1,16
1310,Điều khiển tivi tìm kiếm giọng nói dành cho tivi sam@sung,144000,1,Điều khiển từ xa Tivi,1,16
1311,"LƯỚI LỌC MÁY GIẶT AQUA 10KG (AQW - FR100ET, DR100ET, DR110FT, DR105FT) HÀNG CHÍNH HÃNG",149000,1,"Phụ kiện, linh kiện máy giặt",1,127
1313,"Remote Điều Khiển dành Cho TV LED, Smart TV, Ti Vi Thông Minh TCL",21900,1,Điện Tử - Điện Lạnh,1,10
1314,"Remote Điều Khiển Cho Máy Lạnh, Điều Hòa Panasonic A75C4137, A75C2913, CS-E9EKU - Hàng nhập khẩu",68200,1,Điện Tử - Điện Lạnh,1,10
1315,TỦ LẠNH FUNIKI FR-125CI 120L- Hàng chính hãng,3670000,1,Tủ lạnh nhiều cửa,1,98
1316,"Chuột bay Airmouse có điều khiển bằng giọng nói KM900 HN chuyên dụng cho Android TV Box, Smart TV, PC Laptop",148900,1,Điều khiển từ xa Tivi,1,16
1317,Remote FPT Play Box Điều khiển Fpt Play Box bằng giọng nói cho Fpt Play Box 2018 2019 2020 Remote voice - Chính Hãng,215000,1,Điện Tử - Điện Lạnh,1,10
1318,"GIÁ TREO TIVI DI ĐỘNG 32-75 INCH,HÀNG CHÍNH HÃNG",780000,1,Giá treo Tivi,1,37
1319,Điều khiển điều hòa dành cho Daikin loại dài tốt,67000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1320,"LƯỚI LỌC BỤI, LỌC RÁC MÁY SẤY ELECTROLUX – HÀNG CHÍNH HÃNG",295000,1,"Phụ kiện, linh kiện máy giặt",1,127
1321,Remote điều khiển dành cho tivi Samsung Smart UHD (4K-hàng đẹp),27000,1,Điều khiển từ xa Tivi,1,16
1322,Máy Giặt Sấy Samsung Inverter 9.5Kg WD95T4046CE/SV - Hàng chính hãng (chỉ giao HCM),11090000,1,Máy giặt cửa ngang,1,21
1323,Điều khiển  dành cho đầu kĩ thuật số FPT,55000,1,Điều khiển từ xa Tivi,1,16
1324,Điều khiển điều hòa dành cho LG ,280000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1325,Máy Nước Nóng Trực Tiếp Không Bơm Ferroli Rita FS-4.5TM (4500W) - Trắng - Hàng chính hãng ,1280000,1,Máy nước nóng trực tiếp,1,61
1327,Tấm chắn gió máy lạnh âm trần dành cho dân văn phòng,292000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1328,Remote Điều khiển từ xa điều hòa âm trần dành cho Daikin  FCNQ/RZQ FCQ/RZQ,83000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1329,Bàn Phím Chuột Wireless Cho Smart Tivi (tặng kèm 1 sản phẩm ngẫu nhiên),86000,1,Điều khiển từ xa Tivi,1,16
1330,Remote Điều khiển TV dành cho Samsung giọng nói,164000,1,Điều khiển từ xa Tivi,1,16
1331,Điều khiển dùng cho tivi toshiba CT - 90336,61900,1,Điện Tử - Điện Lạnh,1,10
1332,Điều khiển điều hòa  dành cho Panasonic dùng cho CU/CS- 9000BTU 12000BTU 18000BTU 1 chiều 2 chiều Inverter,51000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1333,TỦ MÁT MINIBAR KHÁCH SẠN BCG-24B ,3850000,1,Tủ lạnh mini,1,36
1334,"Remote Điều Khiển Máy Lạnh, Máy Điều Hòa Sumikura",48000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1335,Điều khiển dành cho tivi sony RM -GD007,91000,1,Điều khiển từ xa Tivi,1,16
1336,Google Tivi Coocaa HD 43 Inch - 43Z72 Youtube Netfilx Smart TV 2022 new tv - Hàng Chính Hãng,4790000,1,Smart Tivi - Android Tivi,1,82
1337,"Tủ Lạnh Mini 20L Mặt Gương, Có hệ thống đèn led 3 chức năng, Tủ lạnh 20L mặt gương có đèn led 2 chiều nóng lạnh dùng cho gia đình, xe hơi - Giao hàng toàn quốc",1899000,1,Tủ lạnh,1,47
1338,Tủ Lạnh 2 Cánh Panasonic 188 Lít NR-BA229PAVN - Kháng khuẩn tinh thể bạc Ag+ - Hàng chính hãng,7490000,1,Tủ lạnh nhiều cửa,1,98
1339,Tủ lạnh Funiki FR 126ISU 120 lít - Hàng chính hãng (chỉ giao HCM),3790000,1,Tủ lạnh nhiều cửa,1,98
1340,Điều khiển tivi dành cho Samsung Qled Tivi ,688888,1,Điều khiển từ xa Tivi,1,16
1341,Điều khiển tivi  dành cho TCL RC311 FMI3 3D,47900,1,Điều khiển từ xa Tivi,1,16
1342,Điều khiển remote tivi  dành cho Samsung dùng cho UA 32 40 43 49 50 55 QA65 4K KU NU RU Smart QLED ,83900,1,Điều khiển từ xa Tivi,1,16
1343,Smart Tivi Casper 43 inch 43FX5200 - Hàng chính hãng (chỉ giao HCM),4090000,1,Smart Tivi - Android Tivi,1,82
1344,Máy sấy LG 9 Kg DVHP09W - HÀNG CHÍNH HÃNG - CHỈ GIAO TẠI HCM,19560000,1,Máy sấy quần áo,1,69
1345,Tủ lạnh Electrolux 45 lít EUM0500AD-VN - Hàng chính hãng (chỉ giao HCM),2580000,1,Tủ lạnh mini,1,36
1346,Remote Điều khiển tivi dành cho Sony giọng nói RM-TX500P,270999,1,Điều khiển từ xa Tivi,1,16
1347,"GIÁ TREO TIVI DI ĐỘNG 32-75 INCH,HÀNG NHƯ HÌNH",749000,1,Giá treo Tivi,1,37
1348,"Chuyển hướng gió bằng sắt hoặc nhựa cao cấp, mặt nạ dành cho cục nóng điều hoà",235000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1349,Máy giặt mini công suất hỗ trợ tới 4kg đồ giặt.Diệt khuẩn UV và Ozone,280998,1,Máy giặt mini,1,137
1350,Giá treo màn hình máy tính Cao Cấp NB F100A 22 - 35 inch - Arm màn hình tải trọng 12Kg Mẫu mới 2021 - Hàng Chính Hãng,485000,1,Giá treo Tivi,1,37
1351,Remote Điều khiển từ xa điều hòa dành cho Nagakawa,57000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1352,Tủ Lạnh 2 Cánh Panasonic 380 lít NR-BX421WGKV ngăn đá dưới - Ngăn đông mềm siêu tốc - Hàng chính hãng,16850000,1,Tủ lạnh,1,75
1353,"Điều Khiển TiVi, Remote Cho Ti Vi SamSung",85000,1,Điện Tử - Điện Lạnh,1,10
1354, Điều khiển dùng cho quạt đứng và quạt treo tường,37900,1,Điện Tử - Điện Lạnh,1,10
1355,Máy rửa chén Junger 2100W DWJ-450 - Hàng chính hãng,19950000,1,Máy rửa chén,1,59
1356,"Tụ đề, tụ quạt điều hòa các loại 5uF, 6uF #phụ tùng thay thế",12000,1,"Phụ kiện, linh kiện điện lạnh khác",1,77
1357,Smart Tivi Crystal Samsung 4K 43 inch UA43BU8000 - Model 2022,7820000,1,Tivi 4K,1,35
1358,Remote Điều khiển tivi dành cho Sony giọng nói,293000,1,Điều khiển từ xa Tivi,1,16
1359,"Remote Điều Khiển Cho TV LED, Smart TV, Ti Vi Thông Minh TCL",95000,1,Điện Tử - Điện Lạnh,1,10
1360,Remote Điều khiển từ xa điều hòa dành cho Panasonic các dòng Panasonic CU/CS- 9000BTU 12000BTU 18000BTU 1 chiều 2 chiều Inverter,46900,1,"Phụ kiện, linh kiện máy lạnh",1,19
1361,Tủ lạnh Mini Electrolux 94 lít EUM0930BD-VN - Hàng chính hãng [Giao hàng toàn quốc],3690000,1,Tủ lạnh,1,47
1362,Giá Treo Máy Tính Hai Màn Hình NB H180 22-32 Inch -Hàng Chính hãng ,630000,1,Giá treo Tivi,1,37
1363,LNB Ku Band PAUXIS HÀNG CHÍNH HÃNG,39000,1,Anten Tivi,1,51
1364,Remote Điều khiển dành cho quạt trần Vinawind QT1400-X,57000,1,Root,1,12
1365,Tủ lạnh Hitachi 406 lít R-FVX510PGV9(GBK) ,14440000,1,Điện Tử - Điện Lạnh,1,124
1366,"BẢO VỆ TỦ LẠNH, THIẾT BỊ LẠNH VỚI STANDA BẢO VỆ AN TOÀN TUYỆT ĐỐI ",125000,1,"Phụ kiện, linh kiện điện lạnh khác",1,77
1367,Remote Điều khiển Tivi dành cho Sony RMT-TX300P,21900,1,Điều khiển từ xa Tivi,1,16
1368,Tủ Lạnh Inverter Sharp SJ-FX688VG-BK (605L) - Hàng Chính Hãng,21880000,1,Tủ lạnh nhiều cửa,1,105
1369,Remote điều khiển dành cho máy lạnh Panasonic inverter ( tặng kèm pin ),85000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1370,Android Tivi QLED TCL 4K 55 inch L55C715,12590000,1,Tivi QLED,1,46
1371,Tủ lạnh Electrolux 94 Lít EUM0930AD-VN,3490000,1,Điện Tử - Điện Lạnh,1,10
1372,Điều khiển dùng cho điều hòa Nagakawa,43700,1,"Phụ kiện, linh kiện máy lạnh",1,19
1373,REMOTE ĐIỀU KHIỂN MÁY LẠNH ĐA NĂNG _SLM,32000,1,Root,1,12
1374,CHUỘT BAY KM900 ĐIỀU KHIỂN BẰNG GIỌNG NÓI - lk1984,169900,1,Điện Tử - Điện Lạnh,1,10
1375,[GIAO TOÀN QUỐC] Tủ lạnh Panasonic dòng cao cấp 2 cánh NR-BW530XMMV 500L - Cảm biến thông minh - Vòi lấy nước ngoài tiện lợi  - Chức năng làm đá tự động - Hàng chính hãng,29990000,1,Tủ lạnh nhiều cửa,1,105
1376,Remote Điều khiển từ xa tivi dành cho Samsung Smart TV Samsung UA 32 40 43 49 50 55 QA65 4K KU NU RU Smart QLED ,68500,1,Điều khiển từ xa Tivi,1,16
1377,[CHỈ GIAO TẠI HCM] Máy giặt cửa trên Panasonic Inverter 12.5 Kg NA-FD125V1BV - Hàng chính hãng,13930000,1,Máy giặt,1,74
1378,TỦ LẠNH FUNIKI FR-91CD 91 LÍT - Hàng chính hãng,2550000,1,Tủ lạnh mini,1,36
1379,Sét 4 đế máy giặt chống rung silicon loại tốt,20999,1,"Phụ kiện, linh kiện máy giặt",1,127
1380,Google Tivi Sony 4K 43 inch KD-43X75K - Hàng chính hãng (chỉ giao HCM),8470000,1,Điện Tử - Điện Lạnh,1,52
1381,"Viên Nén Xử Lý Rêu, Chất Bẩn Máy Lạnh - Clogg Away - Chính Hãng Mỹ - Sử Dụng Cho Hệ Thống Điều Hoà 5 Tấn",70000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1382,REMOTE ĐIỀU KHIỂN DÀNH CHO MÁY LẠNH PANASONIC DÒNG MÁY THƯỜNG- Tặng kèm PIN,112500,1,"Phụ kiện, linh kiện máy lạnh",1,19
1384,GIÁ TREO TIVI BẮT CỐ ĐỊNH TỪ 32'' TỚI 65'',109000,1,Giá treo Tivi,1,37
1385,"Android TV Box X96 mini Ram 2GB - ROM 16GB (xem phim, truyền hình, game online thỏa thích)",508000,1,"Android TV Box, Smart Box",1,71
1386,Máy Lạnh Daikin Inverter 1.5 HP FTKA35VAVMV - Chỉ Giao HCM,11329000,1,Máy lạnh - Máy điều hòa,1,95
1387,Điều khiển từ xa dùng cho điều hòa SHARP A1,54200,1,"Phụ kiện, linh kiện máy lạnh",1,19
1388,Khung Treo Tivi 43 - 65 Inch áp tường CP cho tv LCD-LED-PLASMA Cao Cấp - Hàng Chính Hãng,127000,1,Giá treo Tivi,1,37
1389,Tủ lạnh 2 cánh Panasonic 326 lít NR-TL351GPKV - Lấy nước ngoài - Làm đá siêu tốc - Hàng chính hãng,12849000,1,Tủ lạnh nhiều cửa,1,31
1390,"Remote Điều Khiển Cho Smart TV, LED TV SAMSUNG RM-L1088+",37900,1,Điện Tử - Điện Lạnh,1,10
1391,Remote Điều khiển tivi led Sharp Smart RM-L1346,65000,1,Root,1,12
1392,Remote Điều khiển từ xa tivi dành cho Smart TV Sharp,90250,1,Điều khiển từ xa Tivi,1,16
1393,"Điều khiển quạt a dùng cho các dòng quạt dành cho Asia L16006, L16012, D16013, D16009, X16002",80750,1,"Phụ kiện, linh kiện điện lạnh khác",1,77
1394,Tủ lạnh Hitachi Inverter 569 lít R-WB640VGV0-GMG - HÀNG CHÍNH HÃNG,33609000,1,Tủ lạnh,1,75
1395,TỦ LẠNH LG GN-D372BL 394 lít - Hàng chính hãng( Chỉ giao HCM),8720000,1,Tủ lạnh,1,47
1396,Tủ đông Hòa Phát HCF 666S1N2 352 lít - Hàng Chính Hãng,6090000,1,Tủ đông,1,137
1397,Máy Giặt Mini 2 Lồng - Giặt Đồ Trẻ Em,2150000,1,Máy giặt,1,53
1398,10 con rắc đực vuông góc  + f5 hàng như hình,39000,1,Cáp Tivi,1,108
1399,Bộ Đế rơ le nhiệt và Công tắc ấm siêu tốc - (loại tốt) - Hàng chính hãng,25000,1,"Phụ kiện, linh kiện điện lạnh khác",1,77
1400,Giá treo màn hình máy tính NB F100A 22 - 35 inch -Hàng Chính Hãng ,483000,1,Root,1,12
1401,Điều Khiển Dùng Cho Điều Hòa National,46100,1,"Phụ kiện, linh kiện máy lạnh",1,19
1402,Tủ Lạnh Instaview Door In Door LG GR-X247JS (601L) - Hàng chính hãng ,29179000,1,Điện Tử - Điện Lạnh,1,30
1403,Điều khiển dùng cho đầu mytv,66900,1,Điều khiển từ xa Tivi,1,16
1404,TÚI VỆ SINH MÁY LẠNH CAO CẤP CÓ ỐNG,120000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1406,Remote Điều khiển từ xa điều hòa dành cho Sharp dùng cho tất cả các dòng 1&2 chiều Inverter ,53000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1407,"Android Tivi Box MXQ Pro 4K Ram 1GB - Rom 8GB (xem phim, truyền hình, game online thỏa thích)",560000,1,"Android TV Box, Smart Box",1,71
1408,ANTEN BLUETOOTH,24000,1,Anten Tivi,1,51
1409,"Remote Điều Khiển Dành Cho Smart TV, Ti Vi Thông Minh, Internet TV TCL Grade A+ (Kèm Pin AAA Maxell)",28000,1,Điều khiển từ xa Tivi,1,16
1410,Remote dành cho đầu thu VNPT SmartBox,95000,1,Root,1,12
1411,"Android tivi box magicsee n5 max x4 Rom 64G Ram 4G  điều khiển giọng nói tiếng Việt kiêm bàn phím chuột bay có đèn nền wifi 2 băng tần bluetooth S905X4 cài sẵn phim, truyền hình cáp miễn phí vĩnh viễn - Hàng nhập khẩu",1899000,1,"Android TV Box, Smart Box",1,71
1412,Giá treo màn hình máy tính F80 - Xoay 360 độ ,375000,1,Root,1,12
1413,Ron tủ lạnh  dành cho tủ lạnh  sharp model SJ-195S-SL,234000,1,"Phụ kiện, linh kiện tủ lạnh",1,63
1414,Tủ lạnh Hitachi R-WB640PGV1(GCK) 569 lít - Hàng chính hãng( Chỉ giao tại HCM) ,27790000,1,Tủ lạnh nhiều cửa,1,105
1415,"Hàng Chính Hãng | Giá Treo Tivi Đa Năng Góc 2 Tay Nhập Khẩu NORTH BAYOU P4 Dùng Cho Tivi 32""-55""_Full Box",195900,1,Điện Tử - Điện Lạnh,1,10
1416,Google Tivi Sony 2K 32 inch KD-32W830K - Model 2022,6210000,1,Smart Tivi - Android Tivi,1,66
1417,Smart Tivi Samsung 4K 65 inch UA65AU7002,10460000,1,Smart Tivi - Android Tivi,1,8
1418,Điều khiển VNPT SmartBox 2 - Chính hãng,99000,1,Điều khiển từ xa Tivi,1,16
1419,Smart Tivi Samsung 4K 55 inch UA55AU7002,8009000,1,Smart Tivi - Android Tivi,1,140
1420,Giá Treo TiVi Di Động AVA1500 Màu Đen Lắp Cho Màn Hình 32 inch - 70 inch Hàng Nhập Khẩu,1069000,1,Giá treo Tivi,1,37
1421,Remote Điều khiển tivi từ xa dành cho Samsung các dòng UA32 UA40 UA43 UA 49 UA50 UA55 QA65 4K Smart QLED ,24800,1,Điều khiển từ xa Tivi,1,16
1423,[Sản Phẩm Mới] GOOGLE TIVI QLED+ 50 INCH - 50Y72 PRO Youtube Netfilx Smart TV 2022 - Hàng Chính Hãng,7230000,1,Smart Tivi - Android Tivi,1,140
1424,Smart Tivi LG Full HD 43 inch 43LM5750PTC,5660000,1,Smart Tivi - Android Tivi,1,82
1425,Remote điều khiển tivi dành cho Sharp RM-L1046,40850,1,Điều khiển từ xa Tivi,1,16
1426,Điều khiển quạt dành cho Mitsubishi các dòng quạt LV16 W16 R16 R30 LV16S,74300,1,Điện Tử - Điện Lạnh,1,10
1427,Công tắc từ dành cho máy tắm nước nóng dùng cho tất cả các hãng,35000,1,Điện Tử - Điện Lạnh,1,10
1429,Dây Cấp Nước Máy Giặt 3M nhựa cho máy giặt cửa ngang,150000,1,"Phụ kiện, linh kiện máy giặt",1,127
1430,"Điều khiển tivi dành cho Panasonic  tivi dầy,LCD cổ",33250,1,Điều khiển từ xa Tivi,1,16
1431,Remote điều khiển từ xa quạt dành cho Senko,75000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1432,Remote Điều khiển từ xa quạt dành cho Vinawind các dòng quạt cây treo tường QTT400X QD,70000,1,"Phụ kiện, linh kiện điện lạnh khác",1,77
1433,Đầu Thu Truyền Hình Kỹ Thuật Số DVB T2 - Hàng Chính Hãng LTP Việt Nam,399000,1,Điện Tử - Điện Lạnh,1,10
1434,"Chân đế TV LCD 19-75 inch, chân đế TV để bàn cho tất cả các loại tivi Samsung, LG, Sony, TCL, Panasonic, Sharp, vv - Hàng Nhập Khẩu",187000,1,Điện Tử - Điện Lạnh,1,10
1435,"TVBOX Android 11 mới giúp Tivi kết nối internet xem youtube, truyền hình, phim",690000,1,"Android TV Box, Smart Box",1,71
1436,REMOTE ĐIỀU KHIỂN DÀNH CHO MÁY LẠNH ĐIỀU HOÀ MITSUBISHI HEAVY (không 3D),51000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1437,"Remote Điều Khiển Dành Cho Smart TV, Internet TV, TV Thông Minh SONY RMT-TX300P",29900,1,Điện Tử - Điện Lạnh,1,10
1438,Tủ lạnh LG Inverter 613 lít  GR-B247WB  - Chỉ giao tại HCM,17019000,1,Tủ lạnh,1,75
1439,Máy giặt Toshiba Inverter 12 Kg AW-DUK1300KV(SG) - Hàng chính hãng (chỉ giao HCM),6860000,1,Máy giặt,1,74
1440,REMOTE ĐIỀU KHIỂN MÁY LẠNH ĐIỀU HOÀ PANASONIC INVERTER NHỎ,43900,1,"Phụ kiện, linh kiện máy lạnh",1,19
1441,ĐIỀU KHIỂN THÔNG MINH DÀNH CHO TIVI LG ,285000,1,Điện Tử - Điện Lạnh,1,10
1442,[Lắp đặt trong vòng 24h] Máy giặt cửa trên Panasonic 9Kg NA-F90S10BRV - Hàng chính hãng,6170000,1,Máy giặt cửa trên,1,89
1443,Tấm tản gió điều hòa,76900,1,Điện Tử - Điện Lạnh,1,10
1444,"Remote Điều Khiển Dùng Cho Smart TV, TV LED Toshiba CT-8068",35000,1,Điều khiển từ xa Tivi,1,16
1445,Điều Khiển giọng nói NETBOX V2 - Tích hợp MIC VOICE siêu nhạy - Hàng chính hãng,115000,1,Điều khiển từ xa Tivi,1,16
1446,Remote Điều khiển  dành cho TV Casper-  Tặng kèm Pin,49800,1,Điều khiển từ xa Tivi,1,16
1447,Bình xịt vệ sinh điều hòa/máy lạnh & các loại quạt thông gió Hàn Quốc Sandokkaebi - 330ml,85000,1,Điện Tử - Điện Lạnh,1,10
1448,Điều khiển điều hoà Dành Cho Samsung,57900,1,Root,1,12
1449,"Kệ treo tường cho tivi màn hình LED, có thể nghiêng (32-40inch) ",95000,1,Giá treo Tivi,1,37
1450,Điều khiển TV dành cho Samsung BN59 dùng cho các dòng UA32 UA40 UA43 UA 49 UA50 UA55 UA65 4K Smart QLED ,66500,1,Điều khiển từ xa Tivi,1,16
1451,[Sản phẩm mới nhất 2022] GOOGLE Tivi 55'' 4K HDR - 55T66 - Gam Màu Rộng Dolby Audio - Tivi Giá Rẻ Chất Lượng - Bảo Hành 2 Năm - Hàng chính hãng,8395000,1,Tivi 4K,1,35
1452,Điều khiển Samsung smart TV 4K tặng kèm pin,61000,1,Điều khiển từ xa Tivi,1,16
1453,Điều khiển tivi dành cho smart Netstar,37500,1,Root,1,12
1454,Remote Điều khiển điều hòa 1 chiều 2 chiều dành cho LG dùng cho các dòng V10 V13 V18 9000BTU 12000BTU 18000BTU,66000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1455,Remote Điều khiển từ xa điều hòa dành cho Mitsubishi 1&2 chiều Inverter dùng cho các dòng MSY- MSZ- MS,102900,1,"Phụ kiện, linh kiện máy lạnh",1,19
1456,Bộ Gioăng (ron) silicon dùng thay thế cho ruột bồn PPR - ống thủy tinh phi 58 + ron cao su chắn bụi của máy nước nóng năng lượng mặt trời,65000,1,Product Line Root,1,137
1457,Tủ Lạnh Inverter Samsung 208 Lít RT20HAR8DBU/SV- Hàng Chính Hãng - Chỉ Giao tại HCM,4800000,1,Tủ lạnh,1,47
1458,Điều khiển quạt trần 4 cánh  dành cho Panasonic F56MPG/ F56MZG /F564 -  Tặng kèm Pin,142800,1,"Phụ kiện, linh kiện điện lạnh khác",1,77
1459,"Ron tủ mát, ron kiểu gài dùng cho tủ mát sanaky",250000,1,"Phụ kiện, linh kiện tủ lạnh",1,63
1460,REMOTE ĐIỀU KHIỂN INTERNET TIVI LG  – HÀNG CHÍNH HÃNG,240000,1,Điều khiển từ xa Tivi,1,16
1461,Điều khiển dành cho tivi LG smart internet,53900,1,Điện Tử - Điện Lạnh,1,10
1462,Máy sấy thông hơi Aqua 7 kg AQH-V700F.W-Hàng chính hãng- Giao tại HN và 1 số tỉnh toàn quốc,5890000,1,Máy sấy quần áo,1,69
1463,"Remote,Điều khiển từ xa tivi dành cho Panasonic giọng nói",415000,1,Điều khiển từ xa Tivi,1,16
1464,Tủ lạnh Panasonic Inverter 234 lít NR-TV261APSV - Diệt khuẩn 99.99% - Tiết kiệm điện - Hàng chính hãng,7759000,1,Tủ lạnh nhiều cửa,1,98
1465,TỦ ĐÔNG SANAKY 220 LÍT VH-2299HY2 ĐỒNG (R134A) -HÀNG CHÍNH HÃNG,4870000,1,Tủ đông,1,137
1466,"Remote Điều Khiển Máy Lạnh, Máy Điều Hòa LG AKB73756203, LG S09EN2",64000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1467,Tủ lạnh mini Funiki FR- 51CD (50L) - Hàng chính hãng,2060000,1,Tủ lạnh mini,1,36
1468,Remote Điều khiển từ xa điều hòa dành cho LG đa năng tất cả các dòng 1&2 chiều Inverter ,54000,1,"Phụ kiện, linh kiện máy lạnh",1,19
1469,Remote Điều khiển từ xa điều hòa dành cho Samsung đa năng dùng cho tất cả các dòng 1&2 chiều Inverter,79200,1,"Phụ kiện, linh kiện máy lạnh",1,19
1470,Điều khiển dùng cho  tivi SHARP Internet LCD-LED.,82000,1,Điều khiển từ xa Tivi,1,16
1471,Giá treo tivi 50-65 inch,185000,1,Giá treo Tivi,1,37
1473,"KỆ TIVI DI ĐỘNG SÂN KHẤU 37-60ICNH ,CAO 0,8 MÉT HÀNG NHƯ HÌNH",394000,1,Giá treo Tivi,1,37
1474,Bộ Vệ Sinh Máy Lạnh Tại Nhà (sử dụng 10 lần),708000,1,"Phụ kiện, linh kiện máy lạnh",1,19
